id_inquilino,horario,bioritmo,nivel_educativo,leer,animacion,cine,mascotas,cocinar,deporte,dieta,fumador,visitas,orden,musica_tipo,musica_alta,plan_perfecto,instrumento
384,2,1,2,0,1,1,1,1,0,0,1,0,1,1,1,0,1
385,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
386,2,1,2,0,1,0,0,1,1,1,0,1,1,3,0,1,1
387,0,0,0,1,0,1,1,0,1,0,0,0,0,2,1,0,0
388,2,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1
389,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1
390,2,1,1,0,1,0,1,0,1,1,1,1,1,2,1,1,1
391,2,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
392,2,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1
393,2,0,2,1,0,1,0,0,1,1,0,0,0,2,0,0,0
394,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
395,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
396,0,1,2,1,1,0,0,1,0,1,1,1,0,3,1,0,0
397,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0
398,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
399,0,0,0,1,0,1,0,0,1,0,1,1,0,2,0,0,0
400,2,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0
401,2,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
402,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0
403,2,1,2,1,1,0,1,1,1,1,1,1,1,0,1,1,1
404,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
405,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0,0,0
406,2,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1
407,2,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1
408,2,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1
409,2,1,2,0,1,1,0,1,0,0,0,0,1,1,1,1,1
410,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
411,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1
412,2,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1
413,2,1,2,0,1,0,1,1,1,1,1,0,1,0,1,1,1
414,2,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,1
415,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
416,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0
417,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
418,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
419,0,0,0,1,0,1,1,1,1,0,1,0,0,2,0,0,0
420,2,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1
421,0,1,0,1,0,1,1,0,1,1,1,0,0,2,0,0,0
422,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0
423,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0
424,0,0,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0
425,2,0,2,1,0,1,1,0,1,0,0,1,0,2,0,0,0
426,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0
427,2,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1
428,2,1,2,0,0,0,1,1,1,1,1,1,1,3,0,1,1
429,2,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0
430,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
431,2,1,2,0,1,0,1,1,1,1,1,0,0,3,1,1,1
432,0,1,2,1,1,0,1,1,0,1,1,1,1,3,0,1,1
433,2,1,2,0,1,0,1,1,1,1,1,1,0,3,1,1,1
434,0,1,2,0,1,0,1,0,1,1,1,0,1,3,1,0,1
435,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,0,0
436,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0
437,2,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1
438,2,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
439,2,1,2,0,1,0,1,1,1,1,0,1,1,3,0,1,0
440,2,1,2,0,1,1,0,1,0,1,1,0,1,2,1,1,1
441,2,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1
442,2,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1
443,2,1,2,0,1,1,1,1,1,0,1,1,1,3,1,1,1
444,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
445,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0
446,2,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0
447,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1
448,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0
449,2,0,2,0,1,0,1,1,1,1,1,1,1,2,1,1,1
450,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
451,0,1,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0
452,2,1,2,0,0,0,1,1,1,1,1,1,1,3,1,1,1
453,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0
454,0,0,1,1,1,1,0,0,0,0,0,0,0,2,1,0,0
455,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
456,2,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1
457,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0
458,0,0,2,1,1,0,0,0,0,0,0,0,0,3,0,0,0
459,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1
460,2,1,2,0,1,0,1,1,0,0,1,0,0,3,1,1,0
461,2,1,1,0,1,0,1,1,0,0,1,0,1,3,1,1,1
462,2,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
463,0,0,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0
464,2,1,2,1,1,0,1,0,1,1,1,1,1,2,1,1,1
465,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
466,2,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0
467,0,0,0,0,0,1,0,1,1,0,1,1,0,2,0,0,1
468,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
469,2,1,2,0,1,0,0,0,1,1,0,0,1,2,1,1,1
470,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1
471,2,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1
472,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
473,2,0,1,1,1,0,1,1,1,1,1,0,0,3,1,1,1
474,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
475,0,0,1,1,0,1,0,1,0,0,1,0,0,3,1,0,0
476,2,0,2,0,1,1,1,1,1,1,1,1,1,3,0,1,1
477,0,1,2,1,1,0,1,1,0,0,1,1,1,1,1,0,1
478,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
479,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0
480,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0
481,0,1,0,1,0,1,1,0,0,0,0,0,0,2,1,0,1
482,2,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0
483,2,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0
484,0,0,0,1,0,1,1,0,0,1,0,0,1,2,0,0,0
485,2,0,2,0,1,0,0,1,0,1,0,1,1,2,1,0,1
486,0,0,2,0,0,0,1,1,1,0,1,1,0,2,1,1,1
487,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
488,2,1,2,0,0,0,1,1,0,1,1,1,1,1,0,1,1
489,2,0,1,1,1,1,0,0,0,0,1,0,0,2,0,1,0
490,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
491,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1
492,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
493,2,0,1,0,1,0,0,0,0,1,0,0,1,2,0,0,0
494,2,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1
495,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0
496,0,0,0,1,0,1,0,0,0,1,1,0,0,2,1,0,0
497,2,0,2,0,0,1,1,1,0,0,1,1,0,3,0,1,1
498,2,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1
499,0,0,2,0,0,1,0,0,0,0,0,1,0,3,0,0,0
500,2,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1
501,2,0,1,1,1,0,1,1,1,0,1,1,1,2,0,0,1
502,2,0,1,0,0,1,0,0,1,0,1,1,1,2,0,1,0
503,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
504,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
505,2,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1
506,0,0,0,1,0,1,1,1,0,0,0,1,0,2,0,0,0
507,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
508,0,1,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0
509,0,0,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1
510,0,1,1,0,1,0,1,1,1,1,0,1,1,3,0,1,1
511,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
512,2,1,2,1,1,0,1,1,1,1,1,1,1,0,1,1,1
513,0,0,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0
514,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1,1,0
515,2,1,0,0,0,0,1,1,0,1,1,1,1,3,1,1,1
516,2,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1
517,2,1,2,0,1,1,0,0,1,1,1,1,1,3,1,1,1
518,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1
519,2,1,2,0,1,1,1,1,1,1,1,1,1,3,0,1,1
520,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
521,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
522,2,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1
523,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
524,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
525,0,0,2,1,0,1,0,0,0,0,0,0,0,2,1,0,0
526,0,0,0,1,0,1,0,1,0,0,1,0,0,2,0,0,0
527,0,0,2,1,0,1,0,1,0,1,0,0,1,0,0,0,0
528,0,1,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0
529,2,1,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1
530,2,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1
531,2,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0
532,2,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
533,2,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0
534,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0
535,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
536,0,0,2,1,1,0,0,1,1,1,1,0,0,1,1,1,0
537,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
538,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1
539,0,1,2,0,1,0,1,0,1,1,1,1,0,0,1,1,1
540,0,0,0,1,1,1,0,0,0,1,0,0,0,2,0,0,0
541,2,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1
542,2,1,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0
543,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
544,2,1,2,0,1,0,1,0,0,0,1,0,1,3,1,1,1
545,2,1,2,0,1,0,1,1,1,1,1,1,0,3,1,1,1
546,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
547,2,1,2,0,1,0,1,1,1,1,1,1,1,3,1,0,1
548,0,0,2,1,0,0,0,0,0,1,0,1,1,0,1,0,0
549,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0
550,2,1,0,0,1,0,1,1,0,1,1,1,1,3,1,0,1
551,0,0,0,1,0,1,0,0,1,1,1,0,0,2,0,0,0
552,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
553,2,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1
554,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,1,0
555,2,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1
556,2,1,0,0,1,0,1,0,1,1,1,1,1,3,1,1,1
557,0,0,0,0,0,1,1,0,1,0,0,1,0,2,0,0,0
558,0,0,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0
559,2,0,2,0,1,0,0,1,1,1,1,1,1,3,1,1,1
560,2,1,2,1,1,0,0,1,1,1,1,0,0,3,0,1,1
561,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0,1,1
562,2,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1
563,2,1,2,0,1,0,1,1,1,1,0,1,1,3,1,1,1
564,0,0,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0
565,2,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
566,0,1,2,0,1,0,1,1,0,1,1,0,0,3,1,1,0
567,2,1,0,0,0,1,0,1,0,0,1,0,0,2,1,0,0
568,2,1,2,0,1,0,1,1,1,1,1,1,1,3,1,0,1
569,2,1,2,0,1,0,1,1,1,1,1,1,0,3,1,1,1
570,0,0,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0
571,2,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,0
572,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0
573,2,1,2,0,1,0,1,1,1,0,1,1,1,2,1,1,1
574,2,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
575,2,0,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1
576,2,1,2,0,1,0,1,1,1,1,1,0,1,3,0,1,1
577,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1
578,2,1,2,1,1,0,1,1,1,0,0,0,1,3,1,0,1
579,2,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
580,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
581,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
582,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
583,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
584,2,0,2,1,0,1,1,1,0,0,0,0,0,2,0,0,0
585,2,1,2,0,1,0,1,1,0,1,1,1,1,3,1,1,1
586,2,1,2,0,1,0,1,0,1,1,1,1,1,3,1,1,1
587,2,1,2,1,1,0,0,0,1,1,0,1,1,3,1,1,0
588,0,0,2,0,0,1,0,0,0,0,0,1,1,2,0,1,0
589,2,1,1,0,1,1,1,1,0,1,1,1,1,3,1,1,1
590,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
591,0,0,0,1,1,0,0,0,1,1,0,0,1,2,0,0,0
592,0,0,1,1,0,1,0,1,0,0,0,1,0,2,0,0,0
593,2,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
594,2,1,1,0,0,0,1,1,0,0,0,1,1,2,0,0,1
595,0,0,0,1,0,1,0,0,0,1,1,1,0,2,0,0,1
596,2,1,0,0,1,0,1,1,0,1,1,1,1,3,1,0,0
597,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1
598,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
599,2,1,1,1,0,1,1,1,0,1,0,1,1,3,1,1,1
600,0,0,2,1,0,1,0,0,0,1,0,0,0,2,0,0,0
601,2,0,2,0,1,0,1,1,1,1,0,1,1,3,1,1,1
602,2,0,2,0,1,0,1,1,1,1,1,1,0,3,0,1,1
603,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
604,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0
605,0,0,2,1,0,0,0,0,0,0,0,0,1,2,1,0,0
606,2,1,2,1,1,0,1,1,1,1,1,1,1,3,1,1,1
607,2,1,2,0,1,1,1,1,1,1,1,1,0,1,1,1,1
608,2,1,2,0,1,1,1,1,1,1,1,0,1,3,1,0,1
609,0,0,2,0,1,0,1,0,1,1,1,1,1,2,1,1,1
610,2,1,1,0,1,1,1,1,1,1,0,1,0,2,1,1,1
611,0,0,2,1,1,1,0,0,0,0,0,0,1,2,0,1,0
612,2,0,2,1,1,0,1,0,1,1,1,0,1,3,1,0,1
613,0,0,2,1,1,1,1,0,0,0,1,0,1,0,0,0,0
614,2,1,2,0,1,0,0,1,1,1,1,1,0,3,1,1,0
615,2,0,2,1,1,0,1,1,1,1,1,1,1,3,1,1,1
616,0,0,0,1,0,1,0,0,1,1,0,0,0,2,0,0,0
617,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1
618,2,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1
619,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
620,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0
621,2,1,2,1,1,1,1,1,1,1,0,1,1,3,0,0,1
622,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0
623,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1
624,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
625,0,1,2,0,1,0,1,0,1,1,1,1,1,3,1,1,1
626,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,1,0
627,2,1,2,0,1,0,1,1,1,1,0,1,0,3,1,1,1
628,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1
629,2,0,2,0,1,0,1,1,1,1,1,1,0,0,1,0,1
630,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
631,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
632,2,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0
633,2,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
634,2,1,0,0,1,0,1,1,0,1,1,1,1,3,1,1,1
635,2,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0
636,2,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1
637,2,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1
638,2,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1
639,2,0,2,0,1,0,1,1,1,1,1,1,1,3,1,1,1
640,0,0,2,1,0,1,1,1,1,0,0,1,0,1,0,0,0
641,2,1,2,0,0,1,1,1,1,1,1,0,1,3,1,1,1
642,2,1,2,1,1,1,1,1,1,0,1,1,0,3,1,1,1
643,2,0,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1
644,2,0,2,1,0,1,0,1,0,1,0,1,1,0,1,1,0
645,2,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1
646,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
647,2,1,1,0,0,0,1,1,1,0,0,1,1,2,1,1,1
648,2,1,1,0,1,0,0,1,1,1,1,0,1,3,1,1,1
649,2,0,2,1,0,1,0,0,1,0,0,1,0,0,0,1,1
650,2,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0
651,2,1,2,0,1,0,1,1,1,1,1,0,1,3,1,1,0
652,2,0,2,0,1,0,1,1,0,1,1,1,1,3,1,1,1
653,0,1,0,1,0,1,1,1,0,0,0,1,0,2,0,0,1
654,2,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1
655,2,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1
656,2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
657,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0
658,2,0,2,0,1,0,1,1,1,1,1,1,0,3,1,0,1
659,0,1,2,1,1,1,0,1,0,0,0,0,0,2,0,0,0
660,2,1,2,1,1,0,1,1,1,1,1,0,1,3,1,1,1
661,2,0,2,1,0,1,1,0,0,1,0,0,0,2,1,0,0
662,0,0,2,1,0,0,0,0,1,1,0,0,1,2,0,1,0
663,0,0,2,1,1,1,0,1,0,0,1,0,1,0,0,0,0
664,2,1,1,0,1,0,1,1,1,1,1,1,1,3,0,0,1
665,0,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0
666,2,1,2,0,1,0,1,0,1,1,1,0,1,3,1,1,1
667,2,1,2,1,1,1,0,1,1,0,1,1,1,3,0,0,1
668,2,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0
669,0,0,1,1,0,1,0,0,1,0,0,1,0,2,0,0,0
670,0,0,0,1,0,1,0,1,1,0,0,1,0,2,0,0,1
671,2,1,2,0,0,0,1,1,0,1,1,1,1,3,1,1,1
672,2,1,2,0,1,1,1,1,0,0,1,1,1,1,1,1,1
673,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
674,2,0,2,1,0,0,0,0,1,0,0,1,0,2,0,0,1
675,2,1,2,0,1,1,1,1,1,1,1,1,0,3,1,0,1
676,0,0,2,1,0,1,0,1,1,1,1,0,0,0,0,1,0
677,2,0,2,0,1,0,1,1,1,0,1,0,0,3,1,0,0
678,2,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0
679,0,0,2,1,1,1,0,0,0,1,1,0,1,2,1,0,0
680,0,0,0,1,0,1,0,0,1,0,1,0,0,2,1,0,0
681,2,1,2,0,1,1,1,1,1,1,0,0,0,0,1,1,1
682,2,1,2,0,1,0,1,1,1,1,1,1,1,3,1,0,1
683,2,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1
684,2,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1
685,2,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1
686,2,1,1,1,1,1,0,1,1,1,1,1,1,3,1,1,1
687,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
688,2,1,2,0,1,0,1,1,0,1,1,1,1,3,1,1,1
689,2,0,1,1,0,1,0,0,0,0,0,0,0,2,1,0,0
690,0,0,0,1,1,1,1,0,0,1,0,0,0,2,0,0,0
691,2,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1
692,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0
693,2,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0
694,2,1,0,1,1,0,1,1,1,0,1,1,1,3,1,1,0
695,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
696,2,1,0,1,0,0,1,1,1,0,0,0,0,2,0,0,0
697,0,0,1,1,0,1,1,0,0,0,0,0,1,2,0,0,0
698,2,1,0,0,1,0,0,1,1,1,1,1,0,3,1,1,1
699,0,0,0,1,0,1,0,1,0,0,0,1,1,3,1,1,1
700,2,1,0,1,0,1,0,0,0,0,1,0,0,2,1,1,1
701,0,0,2,1,0,1,0,1,0,0,0,0,1,0,1,0,1
702,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1
703,2,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0
704,0,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1
705,2,1,0,0,1,0,1,1,0,1,1,1,1,3,1,1,1
706,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
707,2,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
708,0,0,0,1,0,1,0,0,1,0,0,1,0,2,0,0,1
709,2,1,2,0,1,0,1,1,1,0,1,1,1,2,1,0,1
710,2,1,2,1,0,1,0,0,0,0,0,1,1,0,0,0,1
711,0,0,2,1,0,1,0,1,0,0,1,0,1,0,0,0,1
712,2,1,1,0,0,0,1,1,0,1,0,1,1,3,1,1,1
713,2,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1
714,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1
715,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0
716,2,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
717,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,1,1
718,2,1,2,0,1,0,0,0,0,0,1,1,1,3,1,0,1
719,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,1,0
720,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0
721,2,1,2,1,0,1,1,1,1,1,1,1,1,3,1,0,1
722,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0
723,2,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1
724,2,1,2,1,1,1,1,1,1,1,1,1,1,2,0,1,1
725,2,0,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1
726,2,1,2,0,1,0,1,1,1,1,0,0,1,3,1,0,1
727,0,1,2,1,0,1,0,0,0,0,0,0,0,3,0,0,0
728,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
729,0,1,2,0,1,0,1,0,1,1,1,1,1,2,1,0,1
730,2,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1
731,2,1,2,0,1,0,0,0,1,1,1,0,0,3,1,0,1
732,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1
733,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0
734,2,1,2,1,1,0,1,0,1,0,0,1,0,2,1,1,1
735,2,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
736,2,1,2,0,0,0,1,1,0,1,0,1,1,3,1,1,1
737,0,1,2,0,0,0,1,1,0,1,1,1,0,0,1,1,1
738,2,1,2,0,1,1,1,1,1,1,1,1,1,3,1,0,1
739,2,1,2,0,1,0,1,1,1,1,1,1,0,3,1,1,0
740,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
741,0,0,2,1,0,1,0,0,0,1,0,0,0,3,0,0,0
742,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0
743,2,1,2,0,0,0,1,1,0,1,0,1,1,3,1,1,1
744,2,1,2,0,1,0,0,1,1,1,1,1,1,3,1,1,1
745,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0
746,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
747,2,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
748,0,0,0,1,0,1,1,1,0,0,0,0,0,2,1,0,0
749,2,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1
750,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0
751,2,1,0,0,1,1,1,0,1,1,1,1,1,3,1,1,0
752,2,1,2,0,1,0,0,0,0,1,1,0,1,1,1,1,1
753,2,1,2,0,1,0,1,1,1,1,1,1,1,3,1,1,1
754,2,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1
755,2,1,2,0,1,0,1,1,0,1,1,1,1,2,0,1,1
756,2,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0
757,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0
758,2,1,2,0,1,0,1,1,0,1,1,1,1,3,1,1,1
759,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0
760,0,1,2,0,1,0,1,0,0,1,1,1,1,3,1,1,1
761,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1
762,2,0,0,1,0,1,0,0,0,1,0,1,1,2,1,0,0
763,2,1,2,0,1,0,1,1,0,1,1,1,0,3,1,1,1
764,2,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1
765,2,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
766,2,1,2,1,1,0,0,1,1,1,1,0,1,3,1,1,1
767,2,1,2,0,1,0,0,1,0,1,1,1,0,0,1,1,1
768,2,1,2,0,0,0,0,1,0,1,1,1,1,3,1,1,1
769,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1,0,0
